full_name,team,position,grp,points,qb,rush,recv,def,base,snap_pct,rot_w,years_exp
Jackson Slater,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,1
Kayode Awosika,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,5
Dametrious Crownover,NE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Austin Barber,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Jalen Rivers,CIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,1
Connor Lew,CIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Branson Taylor,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,1
Mason Miller,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,1
Lucas Patrick,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,10
Lloyd Cushenberry III,BUF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,6
Logan Jones,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,0
Anez Cooper,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Jake Slaughter,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Joe Tippmann,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,3
Cesar Ruiz,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,6
Steven Jones,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,2
Matt Goncalves,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,2
Jared Penning,BAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,1
Marcellus Johnson,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,2
Mike Jordan,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Austin Deculus,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,4
Bobby Hart,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,11
Jayden Williams,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Aireontae Ersery,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,1
Justin Dedich,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,2
Quinn Meinerz,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,5
Isaiah Jatta,LV,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Courtland Ford,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Josh Gesky,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Monroe Freeling,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,0
Trent Brown,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,11
Elgton Jenkins,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,7
Dawand Jones,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Easton Kilty,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,1
Walter Rouse,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,2
Jalen Travis,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,1
D.J. Campbell,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Delby Lemieux,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Brant Banks,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Jack Nelson,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Francis Mauigoa,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Jaren Kump,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
JonDarius Morgan,NE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Vershon Lee,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Jordan McFadden,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,3
Juice Scruggs,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,3
Travis Glover,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Joe Thuney,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,10
Torricelli Simpkins III,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,1
Matt Pryor,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
Tyre Phillips,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Gerad Lichtenhan,BAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Kadyn Proctor,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Marques Cox,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Jordan Meredith,LV,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Kage Casey,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Jonah Jackson,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Logan Brown,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,1
Cody Mauch,TB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Luke Tenuta,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,4
Spencer Brown,BUF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,5
Cooper Beebe,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,2
Fred Johnson,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Isaac Seumalo,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,10
Drake Nugent,SF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,2
Bryce Henderson,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Chuma Edoga,JAX,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,7
Garrett DiGiorgio,JAX,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Brian Parker,CIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Olumuyiwa Fashanu,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Jaeden Roberts,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Carver Willis,SF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Calvin Throckmorton,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Zak Zinter,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Kyle Hinton,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Kevin Dotson,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Emery Jones Jr.,BAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Xavier Truss,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Kiran Amegadjie,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Joe Alt,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,2
Braxton Jones,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Chris Lindstrom,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Foster Sarell,WAS,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,5
Josh Jones,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,6
Anthony Belton,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Luke Wattenberg,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Olu Oluwatimi,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,3
Andrew Stueber,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Josh Priebe,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Dan Moore Jr.,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,5
J.C. Davis,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Trey Smith,KC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,5
Logan Taylor,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Donovan Jackson,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Josh Myers,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Erik McCoy,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Warren McClendon Jr.,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Melvin Priestly,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Will Fries,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Taylor Moton,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,9
Josh Kreutz,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Damien Lewis,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,6
Cordell Volson,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Mason McCormick,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,2
Blake Fisher,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,2
Aaron Brewer,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
John Michael Schmitz,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Alan Herron,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Drew Shelton,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.95,0
Derrick Graham,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Tristan Leigh,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Corey Robinson,CIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Hunter Nourzad,KC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,2
Doug Nester,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,2
Ezra Cleveland,JAX,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Josh Fryar,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Coleman Shelton,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
Nick Samac,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Sean Rhyan,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Dillon Radunz,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Brian O'Neill,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
Isaiah World,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Seth McLaughlin,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,1
Malaesala Aumavae-Laulu,WAS,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,3
Isaiah Adams,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Enrique Cruz,SF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,0
Andrew Meyer,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Jager Burton,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Justin Pickett,LV,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Liam Brown,CIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Jeremiah Wright,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Dillon Wade,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Ryan Hayes,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Alex Wollschlaeger,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Aaron Stinnie,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
Keagen Trost,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
John Williams,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Olisaemeka Udoh,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Ed Ingram,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Alec Anderson,BUF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,4
Jack Driscoll,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Sam Cosmi,WAS,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Corey Bullock,BAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Jaylon Moore,KC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Sam Hagen,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Kohl Levao,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Devin Cochran,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Peter Skoronski,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
John Simpson,BAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Nick Broeker,BUF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,3
Jon Runyan,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Zach Thomas,SF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Kingsley Eguakun,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Hollin Pierce,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Luke Fortner,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Tate Ratledge,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Giovanni Manu,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Justin Skule,TB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Jermaine Eluemunor,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,9
A.J. Arcuri,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Rashawn Slater,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Kingsley Suamataia,KC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Michael Deiter,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Brett Toth,SF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Bryce Cabeldue,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,1
Kyle Hergel,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Ja'Tyre Carter,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Austen Pleasants,SF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Amari Kight,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Alex Forsyth,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Ben Cleveland,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Cade Mays,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Sedrick Van Pran-Granger,BUF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Drew Moss,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Billy Schrauth,TB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Miles Frazier,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Matt Gulbin,WAS,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Jonah Savaiinaea,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Rasheed Walker,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Keylan Rutledge,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Blake Brandel,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Greg Crippen,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Jon Gaines II,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Andrew Vorhees,BAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
D.J. Wingfield,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.15,0
Landon Dickerson,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Gennings Dunker,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Tyler Biadasz,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Layden Robinson,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Mason Richman,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Micah Morris,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Kendrick Green,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Charles Cross,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Zach Frazier,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Spencer Fano,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Esa Pole,KC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Gavin Ortega,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Tanor Bortolini,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Alex Harkey,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Asim Richards,NO,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Ryan McCollum,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Jared Wilson,NE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Marquis Hayes,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Ajani Cornelius,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.1,1
KT Leveston,CLE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Austin Schlottmann,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
Kion Smith,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Ikem Ekwonu,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Albert Reese,CAR,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Steve Avila,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Abraham Lucas,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Matthew Bergeron,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Charles Grant,LV,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Charlie Heck,MIA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Ted Karras,CIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,10
Joshua Ezeudu,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Landon Young,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Pat Coogan,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Tyler Guyton,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Myles Hinton,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Drew Kendall,PHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Josh Conerly Jr.,WAS,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Caleb Rogers,LV,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Nolan Rucci,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Ethan Driskell,KC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Ryan Van Demark,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Xavier Hill,NYJ,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Amarius Mims,CIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Beau Stephens,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Evan Beerntsen,BAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Michael Jurgens,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Walker Little,JAX,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Travis Burke,LAC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Christian Mahogany,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Jake Kubas,NYG,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Cole Van Lanen,JAX,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Alijah Vera-Tucker,NE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Dominick Puni,SF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Jawaan Taylor,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,7
Niklas Henning,LV,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Austin Blaske,LA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Andrew Rupcich,NE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Austin Corbett,BUF,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
James Hudson,NE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,5
Quenton Nelson,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
Anthony Bradford,SEA,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Caleb Etienne,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Tomas Rimac,MIN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Josh Sills,IND,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Elijah Wilkinson,ARI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,9
Michael Jerrell,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
Wyatt Teller,HOU,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,8
Shiyazh Pete,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Tyler Miller,DEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Nick Leverett,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,6
Dylan Cook,PIT,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Fernando Carmona,TEN,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Zach Tom,GB,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
TJ Bass,DAL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Tyler Linderbaum,LV,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,4
Ozzy Trapilo,CHI,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,1
Riley Mahlman,ATL,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
Colby Sorsdal,DET,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,3
Caleb Lomu,NE,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,0
C.J. Hanson,KC,OL,OL,0.16,0.0,0.0,0.0,0.0,0.16,0.35,0.0,2
